ID;Age;Experience;Income;ZIP Code;Family;CCAvg;Education;Mortgage;PersonalLoan;SecuritiesAccount;CDAccount;Online;CreditCard;ExperienceCategory;IncomeCategory;Log_Income;FamilySizeCategory;Income_Family_Interaction;SpendingperFamily;Log_Mortgage;Mortgage/Income;SpendingCategory;MortgageDependency;AgeGroup;EducationLevel
4649;37;11;75;94704;3;900;2;0;0;0;0;1;0;Senior;High Income;4.330733340286331;Medium;25.0;300.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
4650;59;35;121;91423;1;4300;1;0;0;0;0;1;0;Senior;High Income;4.804021044733257;Small;121.0;4300.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
4651;47;23;63;95521;1;800;3;0;0;0;0;1;0;Senior;Middle Income;4.1588830833596715;Small;63.0;800.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4652;48;24;58;94005;2;1700;1;0;0;0;0;0;0;Senior;Middle Income;4.07753744390572;Small;29.0;850.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4653;38;12;184;91311;3;8000;1;0;1;0;0;1;0;Senior;High Income;5.220355825078324;Medium;61.333333333333336;2666.6666666666665;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4654;34;10;155;92780;2;6500;1;0;0;0;0;1;1;Senior;High Income;5.049856007249537;Small;77.5;3250.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4655;44;17;69;90095;3;2670;2;0;0;0;0;0;0;Senior;High Income;4.248495242049359;Medium;23.0;890.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
4656;33;7;188;95054;2;7000;2;581;1;0;0;0;0;Senior;High Income;5.241747015059643;Small;94.0;3500.0;6.366470447731438;3.0904255319148937;High Spender;High Dependency;Adult;Graduate
4657;47;21;38;91101;3;600;2;0;0;1;0;0;0;Senior;Middle Income;3.6635616461296463;Medium;12.666666666666666;200.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
4658;41;16;9;90089;2;300;2;0;0;0;0;0;1;Senior;Low Income;2.302585092994046;Small;4.5;150.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
4659;36;11;69;95929;4;2100;3;0;0;0;0;1;1;Senior;High Income;4.248495242049359;Medium;17.25;525.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4660;28;4;199;92121;1;6330;1;0;0;0;0;0;0;Mid-Level;High Income;5.298317366548036;Small;199.0;6330.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
4661;59;35;38;92122;1;800;1;0;0;0;0;1;0;Senior;Middle Income;3.6635616461296463;Small;38.0;800.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
4662;43;19;129;95039;1;5000;1;0;0;1;0;1;0;Senior;High Income;4.867534450455582;Small;129.0;5000.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4663;56;31;59;94303;2;1900;2;0;0;0;0;1;0;Senior;Middle Income;4.0943445622221;Small;29.5;950.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
4664;28;3;115;92407;1;1900;1;200;0;0;0;1;0;Mid-Level;High Income;4.7535901911063645;Small;115.0;1900.0;5.303304908059076;1.7391304347826086;High Spender;High Dependency;Young Adult;Undergraduate
4665;62;37;83;93657;4;100;2;0;0;0;0;0;0;Senior;High Income;4.430816798843313;Medium;20.75;25.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
4666;40;16;65;90095;2;3200;1;0;0;0;0;1;0;Senior;High Income;4.189654742026425;Small;32.5;1600.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4667;34;9;72;94555;3;2300;1;124;0;0;0;0;0;Senior;High Income;4.290459441148391;Medium;24.0;766.6666666666666;4.8283137373023015;1.7222222222222223;High Spender;High Dependency;Adult;Undergraduate
4668;52;28;72;94720;1;1600;3;0;0;0;0;1;0;Senior;High Income;4.290459441148391;Small;72.0;1600.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
4669;40;14;63;94025;3;500;3;221;0;0;0;1;0;Senior;Middle Income;4.1588830833596715;Medium;21.0;166.66666666666666;5.402677381872279;3.507936507936508;High Spender;High Dependency;Adult;Advanced/PhD
4670;27;1;64;94501;4;1800;2;0;0;0;0;1;1;Junior;Middle Income;4.174387269895637;Medium;16.0;450.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Graduate
4671;52;26;194;94305;1;1700;1;0;0;0;0;1;0;Senior;High Income;5.272999558563747;Small;194.0;1700.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
4672;39;14;104;95035;1;4000;3;0;0;0;1;1;1;Senior;High Income;4.653960350157523;Small;104.0;4000.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4673;52;26;180;95831;1;1700;1;550;0;0;0;1;0;Senior;High Income;5.198497031265826;Small;180.0;1700.0;6.311734809152915;3.0555555555555554;High Spender;High Dependency;Senior;Undergraduate
4674;50;23;18;95503;2;1000;2;88;0;0;0;1;1;Senior;Low Income;2.9444389791664403;Small;9.0;500.0;4.48863636973214;4.888888888888889;High Spender;High Dependency;Adult;Graduate
4675;40;14;93;93933;1;2800;3;328;0;1;1;1;1;Senior;High Income;4.543294782270004;Small;93.0;2800.0;5.796057750765372;3.5268817204301075;High Spender;High Dependency;Adult;Advanced/PhD
4676;35;11;32;91360;1;1330;1;137;0;0;0;1;1;Senior;Middle Income;3.4965075614664802;Small;32.0;1330.0;4.927253685157205;4.28125;High Spender;High Dependency;Adult;Undergraduate
4677;39;13;68;91950;3;2100;1;0;0;1;0;1;0;Senior;High Income;4.23410650459726;Medium;22.666666666666668;700.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4678;25;0;38;93407;2;1600;3;0;0;0;0;0;0;Junior;Middle Income;3.6635616461296463;Small;19.0;800.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Advanced/PhD
4679;33;7;115;93305;1;2700;2;283;0;0;0;1;0;Senior;High Income;4.7535901911063645;Small;115.0;2700.0;5.648974238161206;2.4608695652173913;High Spender;High Dependency;Adult;Graduate
4680;26;0;161;94551;2;7200;1;0;0;0;0;0;0;Junior;High Income;5.087596335232384;Small;80.5;3600.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
4681;46;21;154;90245;2;2800;1;94;0;0;0;0;0;Senior;High Income;5.043425116919247;Small;77.0;1400.0;4.553876891600541;0.6103896103896104;High Spender;High Dependency;Adult;Undergraduate
4682;27;3;68;95503;4;0;1;0;0;0;0;0;1;Mid-Level;High Income;4.23410650459726;Medium;17.0;0.0;0.0;0.0;Low Spender;No Mortgage;Young Adult;Undergraduate
4683;55;25;44;92093;3;1000;3;0;0;0;0;1;0;Senior;Middle Income;3.8066624897703196;Medium;14.666666666666666;333.3333333333333;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
4684;52;28;149;92121;2;400;1;0;0;0;0;0;0;Senior;High Income;5.0106352940962555;Small;74.5;200.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
4685;59;34;103;91360;1;2600;1;0;0;0;0;1;0;Senior;High Income;4.6443908991413725;Small;103.0;2600.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
4686;63;39;41;91355;4;1300;2;0;0;0;0;1;0;Senior;Middle Income;3.7376696182833684;Medium;10.25;325.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
4687;61;35;113;91741;2;2800;1;0;0;0;0;0;0;Senior;High Income;4.736198448394496;Small;56.5;1400.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
4688;58;34;48;93460;4;1300;2;0;0;0;0;1;1;Senior;Middle Income;3.8918202981106265;Medium;12.0;325.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
4689;29;3;69;92093;4;1800;2;0;0;0;0;1;1;Mid-Level;High Income;4.248495242049359;Medium;17.25;450.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Graduate
4690;51;27;43;95053;4;1100;2;164;0;0;0;1;1;Senior;Middle Income;3.784189633918261;Medium;10.75;275.0;5.10594547390058;3.813953488372093;High Spender;High Dependency;Senior;Graduate
4691;59;34;19;92192;1;300;3;0;0;0;0;1;0;Senior;Low Income;2.995732273553991;Small;19.0;300.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
4692;41;17;65;90024;3;2100;3;0;0;0;0;1;0;Senior;High Income;4.189654742026425;Medium;21.666666666666668;700.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4693;59;35;32;92064;3;400;2;0;0;0;0;0;1;Senior;Middle Income;3.4965075614664802;Medium;10.666666666666666;133.33333333333334;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
4694;52;28;20;95616;1;300;1;0;0;0;0;0;0;Senior;Low Income;3.044522437723423;Small;20.0;300.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
4695;39;13;25;94132;2;800;3;0;0;0;0;0;0;Senior;Middle Income;3.258096538021482;Small;12.5;400.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4696;45;19;70;95605;1;2800;1;0;0;0;0;0;1;Senior;High Income;4.2626798770413155;Small;70.0;2800.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4697;59;35;70;92103;4;2300;3;0;0;0;0;0;0;Senior;High Income;4.2626798770413155;Medium;17.5;575.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
4698;49;22;103;91330;3;2000;2;167;0;0;0;0;0;Senior;High Income;4.6443908991413725;Medium;34.333333333333336;666.6666666666666;5.123963979403259;1.6213592233009708;High Spender;High Dependency;Adult;Graduate
4699;48;22;162;94143;3;1400;1;400;1;0;0;0;0;Senior;High Income;5.093750200806762;Medium;54.0;466.6666666666667;5.993961427306569;2.4691358024691357;High Spender;High Dependency;Adult;Undergraduate
4700;61;36;61;91320;2;2800;1;153;0;0;0;0;1;Senior;Middle Income;4.127134385045092;Small;30.5;1400.0;5.0369526024136295;2.5081967213114753;High Spender;High Dependency;Senior;Undergraduate
4701;31;7;170;95006;1;6000;1;0;0;0;0;1;0;Senior;High Income;5.14166355650266;Small;170.0;6000.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4702;42;16;49;90034;1;2800;1;0;0;0;0;0;0;Senior;Middle Income;3.912023005428146;Small;49.0;2800.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4703;35;5;108;90630;2;2750;3;0;1;1;0;0;0;Mid-Level;High Income;4.6913478822291435;Small;54.0;1375.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4704;57;27;62;94025;3;2000;3;0;0;0;0;1;0;Senior;Middle Income;4.143134726391533;Medium;20.666666666666668;666.6666666666666;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
4705;54;28;102;91360;3;1700;2;0;0;0;0;1;0;Senior;High Income;4.634728988229636;Medium;34.0;566.6666666666666;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
4706;61;37;141;92677;3;700;1;0;1;0;1;1;1;Senior;High Income;4.955827057601261;Medium;47.0;233.33333333333334;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
4707;60;36;8;92626;2;1000;1;0;0;0;0;0;0;Senior;Low Income;2.1972245773362196;Small;4.0;500.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
4708;59;35;91;95008;2;1600;1;0;0;1;0;0;1;Senior;High Income;4.5217885770490405;Small;45.5;800.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
4709;62;37;10;92606;3;500;1;0;0;0;0;1;0;Senior;Low Income;2.3978952727983707;Medium;3.3333333333333335;166.66666666666666;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
4710;26;1;35;90089;2;1700;2;119;0;0;0;0;1;Junior;Middle Income;3.58351893845611;Small;17.5;850.0;4.787491742782046;3.4;High Spender;High Dependency;Young Adult;Graduate
4711;41;17;71;92182;3;300;3;0;0;0;0;0;1;Senior;High Income;4.276666119016055;Medium;23.666666666666668;100.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4712;65;40;59;94022;3;2400;1;0;0;0;0;0;0;Senior;Middle Income;4.0943445622221;Medium;19.666666666666668;800.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
4713;25;0;14;94309;2;900;3;0;0;0;0;0;1;Junior;Low Income;2.70805020110221;Small;7.0;450.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Advanced/PhD
4714;25;1;122;93022;2;200;1;0;0;0;0;1;0;Junior;High Income;4.812184355372417;Small;61.0;100.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
4715;27;3;81;90291;3;1500;1;307;0;1;1;1;1;Mid-Level;High Income;4.406719247264253;Medium;27.0;500.0;5.730099782973574;3.7901234567901234;High Spender;High Dependency;Young Adult;Undergraduate
4716;65;39;35;92009;1;500;3;150;0;0;0;1;0;Senior;Middle Income;3.58351893845611;Small;35.0;500.0;5.017279836814924;4.285714285714286;High Spender;High Dependency;Senior;Advanced/PhD
4717;60;34;83;95616;2;1400;1;75;0;1;0;1;0;Senior;High Income;4.430816798843313;Small;41.5;700.0;4.330733340286331;0.9036144578313253;High Spender;High Dependency;Senior;Undergraduate
4718;29;5;121;95449;1;1500;1;0;0;0;0;1;0;Mid-Level;High Income;4.804021044733257;Small;121.0;1500.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
4719;32;6;35;91107;3;1000;1;0;0;1;0;1;0;Senior;Middle Income;3.58351893845611;Medium;11.666666666666666;333.3333333333333;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4720;32;8;140;94102;4;6600;3;0;1;0;1;0;1;Senior;High Income;4.948759890378168;Medium;35.0;1650.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4721;41;15;88;90740;1;2800;3;0;0;1;0;0;0;Senior;High Income;4.48863636973214;Small;88.0;2800.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4722;52;26;70;94117;2;1100;1;0;0;1;0;1;0;Senior;High Income;4.2626798770413155;Small;35.0;550.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
4723;40;16;63;92807;1;1500;3;0;0;0;0;0;0;Senior;Middle Income;4.1588830833596715;Small;63.0;1500.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4724;39;15;125;90250;1;3500;1;0;0;0;0;1;1;Senior;High Income;4.836281906951478;Small;125.0;3500.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4725;34;8;21;94107;4;1000;1;0;0;0;0;0;0;Senior;Low Income;3.091042453358316;Medium;5.25;250.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4726;34;8;75;95814;2;1800;1;0;0;0;0;0;0;Senior;High Income;4.330733340286331;Small;37.5;900.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4727;34;10;38;95039;1;1330;1;0;0;1;0;1;0;Senior;Middle Income;3.6635616461296463;Small;38.0;1330.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4728;41;17;58;92009;4;2670;1;0;0;0;0;1;1;Senior;Middle Income;4.07753744390572;Medium;14.5;667.5;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4729;59;35;31;90630;3;400;2;0;0;0;0;1;0;Senior;Middle Income;3.4657359027997265;Medium;10.333333333333334;133.33333333333334;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
4730;40;14;18;90049;4;1500;3;0;0;0;0;0;0;Senior;Low Income;2.9444389791664403;Medium;4.5;375.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4731;52;27;29;94720;1;1500;2;159;0;0;0;0;1;Senior;Middle Income;3.4011973816621555;Small;29.0;1500.0;5.075173815233827;5.482758620689655;High Spender;High Dependency;Senior;Graduate
4732;37;11;29;91711;2;1400;3;0;0;0;0;1;1;Senior;Middle Income;3.4011973816621555;Small;14.5;700.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4733;39;13;69;92096;3;100;1;247;0;0;0;0;0;Senior;High Income;4.248495242049359;Medium;23.0;33.333333333333336;5.5134287461649825;3.579710144927536;High Spender;High Dependency;Adult;Undergraduate
4734;49;23;121;90032;1;4900;1;0;0;0;0;1;0;Senior;High Income;4.804021044733257;Small;121.0;4900.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4735;63;39;64;95814;1;1800;3;147;0;0;0;1;1;Senior;Middle Income;4.174387269895637;Small;64.0;1800.0;4.997212273764115;2.296875;High Spender;High Dependency;Senior;Advanced/PhD
4736;34;9;84;94707;4;2200;2;323;0;0;0;1;0;Senior;High Income;4.442651256490317;Medium;21.0;550.0;5.780743515792329;3.8452380952380953;High Spender;High Dependency;Adult;Graduate
4737;51;25;65;94143;3;700;2;0;0;0;0;0;0;Senior;High Income;4.189654742026425;Medium;21.666666666666668;233.33333333333334;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
4738;61;36;85;94998;3;1800;2;0;0;0;0;0;0;Senior;High Income;4.454347296253507;Medium;28.333333333333332;600.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
4739;56;32;44;94575;3;1500;1;153;0;0;0;1;0;Senior;Middle Income;3.8066624897703196;Medium;14.666666666666666;500.0;5.0369526024136295;3.477272727272727;High Spender;High Dependency;Senior;Undergraduate
4740;62;38;174;94305;1;4700;1;0;0;0;0;1;1;Senior;High Income;5.1647859739235145;Small;174.0;4700.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
4741;56;30;178;93940;1;2900;1;0;0;0;0;1;0;Senior;High Income;5.187385805840755;Small;178.0;2900.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
4742;58;32;55;93106;4;2500;1;0;0;0;0;1;0;Senior;Middle Income;4.02535169073515;Medium;13.75;625.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
4743;58;33;25;92121;4;900;2;90;0;0;0;1;1;Senior;Middle Income;3.258096538021482;Medium;6.25;225.0;4.51085950651685;3.6;High Spender;High Dependency;Senior;Graduate
4744;50;26;21;94305;1;200;1;0;0;0;0;1;0;Senior;Low Income;3.091042453358316;Small;21.0;200.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4745;44;20;72;95616;3;300;3;0;0;0;0;1;0;Senior;High Income;4.290459441148391;Medium;24.0;100.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4746;49;23;129;94085;1;300;1;0;0;0;0;1;1;Senior;High Income;4.867534450455582;Small;129.0;300.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4747;31;7;18;95616;1;400;3;0;0;0;0;1;0;Senior;Low Income;2.9444389791664403;Small;18.0;400.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4748;49;25;91;94704;4;1400;2;0;0;0;0;1;0;Senior;High Income;4.5217885770490405;Medium;22.75;350.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
4749;43;18;38;94309;1;500;3;144;0;0;0;1;0;Senior;Middle Income;3.6635616461296463;Small;38.0;500.0;4.976733742420574;3.789473684210526;High Spender;High Dependency;Adult;Advanced/PhD
4750;31;5;21;94115;3;1000;1;0;0;0;0;1;0;Mid-Level;Low Income;3.091042453358316;Medium;7.0;333.3333333333333;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4751;66;41;38;95134;1;1100;3;0;0;0;0;0;1;Senior;Middle Income;3.6635616461296463;Small;38.0;1100.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
4752;41;17;154;92697;1;1700;1;0;0;0;0;0;1;Senior;High Income;5.043425116919247;Small;154.0;1700.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4753;39;14;178;92123;1;4100;1;207;0;0;0;1;0;Senior;High Income;5.187385805840755;Small;178.0;4100.0;5.337538079701318;1.1629213483146068;High Spender;High Dependency;Adult;Undergraduate
4754;46;21;85;92867;1;200;2;0;0;1;1;1;1;Senior;High Income;4.454347296253507;Small;85.0;200.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
4755;57;33;93;94025;2;1600;1;161;0;0;0;0;0;Senior;High Income;4.543294782270004;Small;46.5;800.0;5.087596335232384;1.7311827956989247;High Spender;High Dependency;Senior;Undergraduate
4756;59;35;151;93106;2;6000;1;0;0;0;0;1;0;Senior;High Income;5.0238805208462765;Small;75.5;3000.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
4757;30;4;78;92677;4;2200;2;236;0;1;0;0;0;Mid-Level;High Income;4.3694478524670215;Medium;19.5;550.0;5.4680601411351315;3.0256410256410255;High Spender;High Dependency;Adult;Graduate
4758;26;2;135;94588;1;1500;1;0;0;0;0;0;0;Junior;High Income;4.912654885736052;Small;135.0;1500.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
4759;46;21;40;90045;1;300;1;116;0;0;0;0;0;Senior;Middle Income;3.713572066704308;Small;40.0;300.0;4.762173934797756;2.9;High Spender;High Dependency;Adult;Undergraduate
4760;66;41;80;92093;4;100;2;0;0;0;0;1;0;Senior;High Income;4.394449154672439;Medium;20.0;25.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
4761;50;25;18;95819;2;0;1;0;0;0;0;0;1;Senior;Low Income;2.9444389791664403;Small;9.0;0.0;0.0;0.0;Low Spender;No Mortgage;Adult;Undergraduate
4762;61;35;74;91320;2;700;2;0;0;0;0;1;1;Senior;High Income;4.31748811353631;Small;37.0;350.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
4763;37;7;94;91016;4;1800;3;232;0;0;0;1;0;Senior;High Income;4.553876891600541;Medium;23.5;450.0;5.4510384535657;2.4680851063829787;High Spender;High Dependency;Adult;Advanced/PhD
4764;51;25;173;95051;1;500;2;0;1;0;0;1;0;Senior;High Income;5.159055299214529;Small;173.0;500.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
4765;56;32;88;95051;4;1000;2;0;0;0;0;1;1;Senior;High Income;4.48863636973214;Medium;22.0;250.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
4766;58;34;82;94025;1;4300;1;263;0;0;0;0;0;Senior;High Income;4.418840607796598;Small;82.0;4300.0;5.575949103146316;3.207317073170732;High Spender;High Dependency;Senior;Undergraduate
4767;41;15;54;91775;3;2100;1;0;0;0;0;1;0;Senior;Middle Income;4.007333185232471;Medium;18.0;700.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4768;35;9;45;90639;3;900;1;101;0;1;0;0;0;Senior;Middle Income;3.828641396489095;Medium;15.0;300.0;4.624972813284271;2.2444444444444445;High Spender;High Dependency;Adult;Undergraduate
4769;38;14;39;93118;1;2000;2;0;0;0;0;1;0;Senior;Middle Income;3.6888794541139363;Small;39.0;2000.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
4770;26;2;20;95064;4;1000;1;116;0;0;0;0;0;Junior;Low Income;3.044522437723423;Medium;5.0;250.0;4.762173934797756;5.8;High Spender;High Dependency;Young Adult;Undergraduate
4771;35;5;93;90095;4;1800;3;0;0;0;0;0;1;Mid-Level;High Income;4.543294782270004;Medium;23.25;450.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4772;36;11;85;90502;3;1200;3;0;0;0;0;1;0;Senior;High Income;4.454347296253507;Medium;28.333333333333332;400.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4773;26;2;95;92130;3;800;1;0;0;0;0;1;0;Junior;High Income;4.564348191467836;Medium;31.666666666666668;266.6666666666667;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
4774;53;28;48;92029;2;1900;2;0;0;0;0;1;0;Senior;Middle Income;3.8918202981106265;Small;24.0;950.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
4775;56;32;22;91768;1;1200;3;0;0;0;0;1;1;Senior;Low Income;3.1354942159291497;Small;22.0;1200.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
4776;44;14;33;94063;1;750;3;171;0;0;0;0;0;Senior;Middle Income;3.5263605246161616;Small;33.0;750.0;5.147494476813453;5.181818181818182;High Spender;High Dependency;Adult;Advanced/PhD
4777;47;23;40;95123;2;2100;3;156;0;0;0;1;0;Senior;Middle Income;3.713572066704308;Small;20.0;1050.0;5.056245805348308;3.9;High Spender;High Dependency;Adult;Advanced/PhD
4778;32;8;30;94534;4;400;2;78;0;0;0;1;0;Senior;Middle Income;3.4339872044851463;Medium;7.5;100.0;4.3694478524670215;2.6;High Spender;High Dependency;Adult;Graduate
4779;52;27;22;90755;4;800;1;0;0;0;0;1;1;Senior;Low Income;3.1354942159291497;Medium;5.5;200.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
4780;39;14;20;90747;1;600;3;0;0;0;0;1;0;Senior;Low Income;3.044522437723423;Small;20.0;600.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
